"","datetime","visitor"
"1","2018-02-19T10:00:00Z",3.57163819186722
"2","2018-02-19T11:00:00Z",6.46100949230365
"3","2018-02-19T12:00:00Z",14.6005847434969
"4","2018-02-19T13:00:00Z",13.2771905041525
"5","2018-02-19T14:00:00Z",12.0848478777867
"6","2018-02-19T15:00:00Z",16.955619749456
"7","2018-02-19T16:00:00Z",15.3126877492369
"8","2018-02-19T17:00:00Z",17.4061162092657
"9","2018-02-19T18:00:00Z",24.3572665030729
"10","2018-02-19T19:00:00Z",35.1529729209192
"11","2018-02-19T20:00:00Z",44.5646716661311
"12","2018-02-19T21:00:00Z",43.2098211758379
"13","2018-02-19T22:00:00Z",35.9472122592472
"14","2018-02-20T10:00:00Z",3.97085672814075
"15","2018-02-20T11:00:00Z",7.57615103091443
"16","2018-02-20T12:00:00Z",12.2215006647069
"17","2018-02-20T13:00:00Z",14.8041302760954
"18","2018-02-20T14:00:00Z",13.8496670175041
"19","2018-02-20T15:00:00Z",18.814438230979
"20","2018-02-20T16:00:00Z",19.6628087015631
"21","2018-02-20T17:00:00Z",22.3863587100261
"22","2018-02-20T18:00:00Z",25.9957997399816
"23","2018-02-20T19:00:00Z",37.4836535161224
"24","2018-02-20T20:00:00Z",40.56725963013
"25","2018-02-20T21:00:00Z",43.3443679170564
"26","2018-02-20T22:00:00Z",37.5659929431025
"27","2018-02-21T10:00:00Z",4.90494296866856
"28","2018-02-21T11:00:00Z",9.62358119992934
"29","2018-02-21T12:00:00Z",14.288599627163
"30","2018-02-21T13:00:00Z",10.1430686935066
"31","2018-02-21T14:00:00Z",12.8800327344899
"32","2018-02-21T15:00:00Z",13.4306000826006
"33","2018-02-21T16:00:00Z",19.0092609803443
"34","2018-02-21T17:00:00Z",21.9270107357429
"35","2018-02-21T18:00:00Z",23.0183086703024
"36","2018-02-21T19:00:00Z",36.5372543308902
"37","2018-02-21T20:00:00Z",47.8417936344364
"38","2018-02-21T21:00:00Z",47.565400214383
"39","2018-02-21T22:00:00Z",41.0410220189389
"40","2018-02-22T10:00:00Z",4.55286884297775
"41","2018-02-22T11:00:00Z",6.56773199071042
"42","2018-02-22T12:00:00Z",11.6386138121657
"43","2018-02-22T13:00:00Z",11.8504751101913
"44","2018-02-22T14:00:00Z",13.3872615432323
"45","2018-02-22T15:00:00Z",15.9899925295875
"46","2018-02-22T16:00:00Z",12.9458766233003
"47","2018-02-22T17:00:00Z",15.7775146839977
"48","2018-02-22T18:00:00Z",22.6618425124395
"49","2018-02-22T19:00:00Z",40.0806193406098
"50","2018-02-22T20:00:00Z",46.6362973367155
"51","2018-02-22T21:00:00Z",48.3096233570145
"52","2018-02-22T22:00:00Z",40.453375418857
"53","2018-02-23T10:00:00Z",-2.93867582827646
"54","2018-02-23T11:00:00Z",-2.97311886162282
"55","2018-02-23T12:00:00Z",-3.00576347798302
"56","2018-02-23T13:00:00Z",1.36391626006237
"57","2018-02-23T14:00:00Z",15.4374560060652
"58","2018-02-23T15:00:00Z",18.3025700513732
"59","2018-02-23T16:00:00Z",19.6861808025996
"60","2018-02-23T17:00:00Z",20.0653531119434
"61","2018-02-23T18:00:00Z",29.2956959730653
"62","2018-02-23T19:00:00Z",49.934525735764
"63","2018-02-23T20:00:00Z",61.3187277904441
"64","2018-02-23T21:00:00Z",53.9063092222866
"65","2018-02-23T22:00:00Z",46.1772185351874
"66","2018-02-24T10:00:00Z",3.178484542518
"67","2018-02-24T11:00:00Z",12.7017092767569
"68","2018-02-24T12:00:00Z",17.2935896411501
"69","2018-02-24T13:00:00Z",21.8026078649383
"70","2018-02-24T14:00:00Z",20.4605394286121
"71","2018-02-24T15:00:00Z",28.0165864902707
"72","2018-02-24T16:00:00Z",26.8118557873306
"73","2018-02-24T17:00:00Z",27.7976667795123
"74","2018-02-24T18:00:00Z",34.0357758660584
"75","2018-02-24T19:00:00Z",50.4621405296403
"76","2018-02-24T20:00:00Z",65.2431731793206
"77","2018-02-24T21:00:00Z",60.8208385987299
"78","2018-02-24T22:00:00Z",54.5361223100551
"79","2018-02-25T10:00:00Z",6.2208644907678
"80","2018-02-25T11:00:00Z",13.755401586567
"81","2018-02-25T12:00:00Z",19.8934978679905
"82","2018-02-25T13:00:00Z",23.3335840347431
"83","2018-02-25T14:00:00Z",25.0417375531694
"84","2018-02-25T15:00:00Z",28.0568243477291
"85","2018-02-25T16:00:00Z",29.9363877284482
"86","2018-02-25T17:00:00Z",31.2242006540509
"87","2018-02-25T18:00:00Z",34.1780206184362
"88","2018-02-25T19:00:00Z",51.819523481931
"89","2018-02-25T20:00:00Z",62.0528304677191
"90","2018-02-25T21:00:00Z",49.5777985882732
"91","2018-02-25T22:00:00Z",40.4895835899419
